Order ID,Customer Name,Category,Sub Category,City,Sales,Profit
OD3536,Jackson,Snacks,Noodles,Namakkal,1033,237.59
OD3537,Shree,Oil & Masala,Masalas,Trichy,1896,815.28
OD3538,Peer,Bakery,Breads & Buns,Perambalur,1290,399.9
OD3539,Sabeela,Bakery,Breads & Buns,Pudukottai,2092,167.36
OD3540,Sharon,Fruits & Veggies,Fresh Vegetables,Tirunelveli,1715,343
OD3541,Komal,"Eggs, Meat & Fish",Fish,Virudhunagar,1205,325.35
OD3542,Ridhesh,Beverages,Soft Drinks,Trichy,1054,463.76
OD3543,Arutra,"Eggs, Meat & Fish",Mutton,Cumbum,2068,558.36
OD3544,Vinne,Snacks,Cookies,Dharmapuri,1370,315.1
OD3545,Aditi,Bakery,Cakes,Nagercoil,1159,289.75
OD3546,Vinne,Snacks,Noodles,Krishnagiri,2496,324.48
OD3547,Ramesh,Oil & Masala,Masalas,Ramanadhapuram,658,131.6
OD3548,Peer,Beverages,Health Drinks,Madurai,1038,155.7
OD3549,Amy,Fruits & Veggies,Fresh Vegetables,Nagercoil,1784,214.08
OD3550,Vidya,Snacks,Cookies,Coimbatore,797,294.89
OD3551,Esther,Snacks,Cookies,Bodi,1853,685.61
OD3552,Peer,Bakery,Cakes,Kanyakumari,1467,249.39
OD3553,Arvind,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,862,112.06
OD3554,Yadav,Fruits & Veggies,Organic Fruits,Krishnagiri,2115,423
OD3555,Hussain,"Eggs, Meat & Fish",Chicken,Theni,1936,96.8
OD3556,Jackson,Food Grains,Organic Staples,Krishnagiri,2315,231.5
OD3557,Arutra,Food Grains,Atta & Flour,Pudukottai,582,192.06
OD3558,Sheeba,Snacks,Chocolates,Viluppuram,780,319.8
OD3559,Sheeba,Beverages,Health Drinks,Viluppuram,2392,287.04
OD3560,Ganesh,Bakery,Cakes,Ramanadhapuram,1854,593.28
OD3561,Ridhesh,Beverages,Soft Drinks,Coimbatore,554,216.06
OD3562,Sabeela,Food Grains,Atta & Flour,Salem,2332,839.52
OD3563,Shree,Oil & Masala,Masalas,Dindigul,573,143.25
OD3564,Ramesh,Snacks,Noodles,Kanyakumari,2049,881.07
OD3565,Adavan,Oil & Masala,Spices,Trichy,929,362.31
OD3566,Sheeba,Snacks,Chocolates,Dindigul,1641,525.12
OD3567,Vinne,Snacks,Cookies,Chennai,1186,320.22
OD3568,Hafiz,Bakery,Breads & Buns,Cumbum,1196,83.72
OD3569,Shree,Fruits & Veggies,Fresh Fruits,Perambalur,949,398.58
OD3570,Kumar,Snacks,Noodles,Viluppuram,1286,282.92
OD3571,Kumar,Fruits & Veggies,Organic Vegetables,Dharmapuri,2466,986.4
OD3572,Willams,Food Grains,Rice,Salem,1422,184.86
OD3573,Sheeba,Snacks,Chocolates,Bodi,1756,456.56
OD3574,Mathew,Beverages,Health Drinks,Dharmapuri,705,63.45
OD3575,Harish,"Eggs, Meat & Fish",Fish,Virudhunagar,2332,303.16
OD3576,Adavan,Fruits & Veggies,Organic Fruits,Theni,1311,301.53
OD3577,Hafiz,Oil & Masala,Spices,Ramanadhapuram,599,185.69
OD3578,Shah,"Eggs, Meat & Fish",Mutton,Viluppuram,2491,323.83
OD3579,Arutra,"Eggs, Meat & Fish",Eggs,Virudhunagar,2190,547.5
OD3580,Verma,Snacks,Noodles,Krishnagiri,688,165.12
OD3581,Sudeep,Bakery,Biscuits,Chennai,1571,691.24
OD3582,Krithika,Food Grains,Organic Staples,Vellore,2439,1024.38
OD3583,Jackson,"Eggs, Meat & Fish",Mutton,Dindigul,1935,387
OD3584,Yusuf,Fruits & Veggies,Organic Vegetables,Vellore,2223,889.2
OD3585,Akash,Food Grains,Dals & Pulses,Vellore,735,154.35
OD3586,Suresh,Food Grains,Atta & Flour,Namakkal,1625,682.5
OD3587,Sundar,"Eggs, Meat & Fish",Chicken,Dindigul,601,54.09
OD3588,Amrish,Beverages,Health Drinks,Coimbatore,2070,455.4
OD3589,Shree,Snacks,Chocolates,Ooty,1453,72.65
OD3590,Suresh,"Eggs, Meat & Fish",Fish,Perambalur,1966,334.22
OD3591,Aditi,Oil & Masala,Edible Oil & Ghee,Krishnagiri,1647,559.98
OD3592,Anu,Fruits & Veggies,Organic Vegetables,Chennai,651,169.26
OD3593,Sharon,Food Grains,Rice,Tenkasi,2016,403.2
OD3594,Adavan,Snacks,Noodles,Salem,531,169.92
OD3595,Sudha,"Eggs, Meat & Fish",Fish,Krishnagiri,1712,291.04
OD3596,Verma,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2332,862.84
OD3597,Shah,Fruits & Veggies,Organic Vegetables,Perambalur,1042,302.18
OD3598,Ram,Snacks,Cookies,Dindigul,2073,124.38
OD3599,Amrish,Oil & Masala,Masalas,Trichy,1614,161.4
OD3600,Adavan,Bakery,Biscuits,Salem,774,92.88
OD3601,Krithika,Fruits & Veggies,Fresh Vegetables,Tenkasi,759,174.57
OD3602,Willams,Food Grains,Organic Staples,Chennai,2327,488.67
OD3603,Mathew,Snacks,Cookies,Ramanadhapuram,1157,451.23
OD3604,Adavan,Oil & Masala,Spices,Kanyakumari,1950,546
OD3605,Hafiz,"Eggs, Meat & Fish",Chicken,Trichy,2044,838.04
OD3606,Sharon,Beverages,Health Drinks,Karur,1379,579.18
OD3607,Sundar,Oil & Masala,Spices,Ramanadhapuram,2115,507.6
OD3608,Sudha,Bakery,Biscuits,Dindigul,2172,825.36
OD3609,Arvind,Bakery,Biscuits,Tenkasi,1797,179.7
OD3610,Yusuf,Bakery,Biscuits,Ooty,2306,368.96
OD3611,Ganesh,Fruits & Veggies,Organic Vegetables,Vellore,1185,154.05
OD3612,Sundar,Snacks,Noodles,Virudhunagar,2132,895.44
OD3613,Harish,Oil & Masala,Edible Oil & Ghee,Bodi,1655,678.55
OD3614,Willams,Fruits & Veggies,Organic Fruits,Dindigul,1868,747.2
OD3615,Krithika,"Eggs, Meat & Fish",Mutton,Salem,670,301.5
OD3616,Vidya,"Eggs, Meat & Fish",Mutton,Theni,1311,419.52
OD3617,Arutra,Beverages,Soft Drinks,Karur,1661,548.13
OD3618,Sudeep,Beverages,Health Drinks,Chennai,1784,142.72
OD3619,Vinne,Bakery,Breads & Buns,Bodi,1851,296.16
OD3620,Willams,Beverages,Health Drinks,Trichy,2126,127.56
OD3621,Roshan,Fruits & Veggies,Fresh Vegetables,Namakkal,2139,513.36
OD3622,Arutra,Bakery,Biscuits,Trichy,1932,425.04
OD3623,Peer,Fruits & Veggies,Organic Fruits,Salem,526,115.72
OD3624,Sudha,Bakery,Breads & Buns,Dharmapuri,2194,460.74
OD3625,Sudha,Snacks,Chocolates,Karur,2245,336.75
OD3626,Sheeba,Bakery,Cakes,Dindigul,822,287.7
OD3627,Hussain,Oil & Masala,Edible Oil & Ghee,Dindigul,1504,210.56
OD3628,Hafiz,Oil & Masala,Edible Oil & Ghee,Coimbatore,656,229.6
OD3629,Suresh,"Eggs, Meat & Fish",Eggs,Virudhunagar,1436,86.16
OD3630,Amy,Food Grains,Atta & Flour,Theni,2011,864.73
OD3631,Muneer,Beverages,Soft Drinks,Cumbum,1805,595.65
OD3632,Yadav,Snacks,Noodles,Tirunelveli,1322,132.2
OD3633,Verma,Food Grains,Rice,Cumbum,1627,97.62
OD3634,Amrish,Bakery,Biscuits,Trichy,1127,191.59
OD3635,Jackson,Fruits & Veggies,Fresh Fruits,Ooty,1310,65.5
OD3636,Vinne,Fruits & Veggies,Fresh Fruits,Dharmapuri,1917,364.23
OD3637,Akash,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,2071,807.69
OD3638,Aditi,Food Grains,Atta & Flour,Trichy,594,249.48
OD3639,Yadav,Food Grains,Organic Staples,Coimbatore,1212,84.84
OD3640,Alan,Food Grains,Dals & Pulses,Dharmapuri,647,232.92
OD3641,Haseena,Snacks,Chocolates,Krishnagiri,2479,520.59
OD3642,Malik,"Eggs, Meat & Fish",Chicken,Krishnagiri,2257,586.82
OD3643,Aditi,Snacks,Chocolates,Bodi,1898,740.22
OD3644,Ram,Fruits & Veggies,Fresh Fruits,Virudhunagar,1275,63.75
OD3645,Veronica,Food Grains,Organic Staples,Theni,2011,321.76
OD3646,Vinne,"Eggs, Meat & Fish",Mutton,Namakkal,1194,394.02
OD3647,Roshan,Beverages,Health Drinks,Coimbatore,1321,541.61
OD3648,Yusuf,Oil & Masala,Edible Oil & Ghee,Madurai,2238,223.8
OD3649,Komal,Food Grains,Organic Staples,Salem,663,99.45
OD3650,Yusuf,"Eggs, Meat & Fish",Mutton,Pudukottai,961,345.96
OD3651,Sheeba,"Eggs, Meat & Fish",Fish,Tirunelveli,1315,249.85
OD3652,Amy,Snacks,Noodles,Perambalur,1798,143.84
OD3653,Haseena,"Eggs, Meat & Fish",Eggs,Tirunelveli,870,330.6
OD3654,Ganesh,Oil & Masala,Spices,Madurai,1805,342.95
OD3655,Aditi,Food Grains,Atta & Flour,Viluppuram,738,36.9
OD3656,Arutra,Oil & Masala,Spices,Bodi,853,145.01
OD3657,Haseena,Fruits & Veggies,Fresh Fruits,Perambalur,2307,715.17
OD3658,Sudha,Snacks,Cookies,Nagercoil,1036,207.2
OD3659,Surya,Oil & Masala,Spices,Virudhunagar,2102,903.86
OD3660,Ram,Oil & Masala,Masalas,Krishnagiri,1195,454.1
OD3661,Sharon,Food Grains,Rice,Vellore,1154,473.14
OD3662,Kumar,"Eggs, Meat & Fish",Fish,Perambalur,916,210.68
OD3663,Haseena,Fruits & Veggies,Organic Fruits,Salem,1260,352.8
OD3664,Verma,Fruits & Veggies,Fresh Vegetables,Virudhunagar,1300,182
OD3665,Aditi,Snacks,Chocolates,Ramanadhapuram,2141,813.58
OD3666,Esther,Fruits & Veggies,Fresh Fruits,Coimbatore,1749,472.23
OD3667,Adavan,Beverages,Soft Drinks,Perambalur,949,398.58
OD3668,Aditi,Oil & Masala,Masalas,Namakkal,773,185.52
OD3669,Mathew,Food Grains,Organic Staples,Dindigul,1947,778.8
OD3670,Esther,Food Grains,Dals & Pulses,Dharmapuri,651,253.89
OD3671,Malik,Beverages,Soft Drinks,Tirunelveli,815,293.4
OD3672,Akash,Oil & Masala,Edible Oil & Ghee,Virudhunagar,612,55.08
OD3673,Muneer,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,793,285.48
OD3674,Suresh,Snacks,Chocolates,Madurai,664,219.12
OD3675,Alan,Bakery,Breads & Buns,Ooty,1216,182.4
OD3676,Rumaiza,Oil & Masala,Masalas,Kanyakumari,1288,90.16
OD3677,Krithika,Beverages,Soft Drinks,Cumbum,1180,377.6
OD3678,Roshan,"Eggs, Meat & Fish",Fish,Theni,1565,203.45
OD3679,Sundar,Food Grains,Dals & Pulses,Karur,1701,714.42
OD3680,Ramesh,Food Grains,Organic Staples,Vellore,1357,108.56
OD3681,Sheeba,Beverages,Soft Drinks,Perambalur,1611,338.31
OD3682,Shah,Snacks,Chocolates,Karur,508,147.32
OD3683,Sharon,Fruits & Veggies,Fresh Fruits,Namakkal,1480,133.2
OD3684,James,Bakery,Cakes,Krishnagiri,587,129.14
OD3685,Veronica,Bakery,Breads & Buns,Ooty,1505,617.05
OD3686,Arutra,Oil & Masala,Masalas,Namakkal,903,144.48
OD3687,Jonas,Fruits & Veggies,Organic Fruits,Viluppuram,587,111.53
OD3688,Mathew,Bakery,Breads & Buns,Coimbatore,1461,116.88
OD3689,Willams,Food Grains,Atta & Flour,Ramanadhapuram,614,165.78
OD3690,Veronica,Snacks,Cookies,Kanyakumari,815,130.4
OD3691,Sharon,Oil & Masala,Masalas,Kanyakumari,798,311.22
OD3692,James,Food Grains,Organic Staples,Coimbatore,2408,192.64
OD3693,Surya,Beverages,Soft Drinks,Dharmapuri,1941,834.63
OD3694,Yadav,Bakery,Biscuits,Dindigul,912,91.2
OD3695,Yadav,Bakery,Breads & Buns,Perambalur,1818,509.04
OD3696,Esther,Oil & Masala,Spices,Vellore,2161,626.69
OD3697,Suresh,"Eggs, Meat & Fish",Chicken,Perambalur,500,45
OD3698,Alan,Bakery,Cakes,Nagercoil,2131,106.55
OD3699,Sabeela,Food Grains,Dals & Pulses,Viluppuram,1341,321.84
OD3700,Shree,Oil & Masala,Spices,Kanyakumari,2367,497.07
OD3701,Mathew,Oil & Masala,Spices,Ooty,1712,222.56
OD3702,Yadav,Bakery,Biscuits,Salem,849,101.88
OD3703,Ramesh,Snacks,Cookies,Dindigul,588,141.12
OD3704,Vince,Bakery,Biscuits,Madurai,1634,147.06
OD3705,Aditi,Bakery,Biscuits,Cumbum,2433,1046.19
OD3706,Aditi,Food Grains,Organic Staples,Karur,1770,708
OD3707,Anu,"Eggs, Meat & Fish",Eggs,Trichy,2084,416.8
OD3708,Shree,Beverages,Soft Drinks,Karur,1904,247.52
OD3709,James,Bakery,Cakes,Kanyakumari,2122,827.58
OD3710,Amrish,Snacks,Noodles,Salem,1322,568.46
OD3711,Peer,"Eggs, Meat & Fish",Eggs,Theni,2126,786.62
OD3712,Sudha,Oil & Masala,Spices,Namakkal,2386,1073.7
OD3713,Krithika,"Eggs, Meat & Fish",Chicken,Krishnagiri,1109,354.88
OD3714,Arvind,Beverages,Health Drinks,Tirunelveli,1749,244.86
OD3715,Suresh,Oil & Masala,Spices,Namakkal,701,154.22
OD3716,Harish,Bakery,Cakes,Cumbum,1782,392.04
OD3717,Verma,Bakery,Biscuits,Pudukottai,523,203.97
OD3718,Yusuf,Bakery,Breads & Buns,Ooty,1800,108
OD3719,Esther,Food Grains,Organic Staples,Viluppuram,1974,789.6
OD3720,Komal,Beverages,Health Drinks,Madurai,2376,475.2
OD3721,Sheeba,"Eggs, Meat & Fish",Chicken,Krishnagiri,1291,271.11
OD3722,Malik,Food Grains,Organic Staples,Kanyakumari,1900,855
OD3723,Vince,Food Grains,Atta & Flour,Nagercoil,601,258.43
OD3724,Suresh,Beverages,Soft Drinks,Nagercoil,1580,189.6
OD3725,Muneer,"Eggs, Meat & Fish",Fish,Tirunelveli,671,46.97
OD3726,Jackson,Beverages,Soft Drinks,Coimbatore,1556,389
OD3727,Rumaiza,Oil & Masala,Spices,Virudhunagar,1220,500.2
OD3728,Surya,Oil & Masala,Edible Oil & Ghee,Ooty,1397,544.83
OD3729,Verma,Snacks,Noodles,Cumbum,1343,523.77
OD3730,Adavan,Bakery,Biscuits,Tenkasi,1015,294.35
OD3731,Verma,Food Grains,Organic Staples,Nagercoil,584,256.96
OD3732,Veena,Beverages,Health Drinks,Salem,1650,676.5
OD3733,Sudha,Bakery,Biscuits,Coimbatore,1289,270.69
OD3734,Veronica,"Eggs, Meat & Fish",Eggs,Namakkal,1618,113.26
OD3735,Ram,Food Grains,Rice,Tenkasi,1504,180.48
OD3736,Ram,Beverages,Soft Drinks,Ooty,2376,261.36
OD3737,Veena,Food Grains,Atta & Flour,Tirunelveli,939,122.07
OD3738,Jackson,Beverages,Soft Drinks,Bodi,1089,196.02
OD3739,Ramesh,"Eggs, Meat & Fish",Mutton,Tirunelveli,1832,751.12
OD3740,Shree,"Eggs, Meat & Fish",Fish,Coimbatore,1105,453.05
OD3741,Ravi,"Eggs, Meat & Fish",Eggs,Coimbatore,917,45.85
OD3742,Ram,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,735,271.95
OD3743,Ram,Food Grains,Atta & Flour,Theni,2175,326.25
OD3744,Vinne,Food Grains,Atta & Flour,Chennai,2444,219.96
OD3745,Harish,Fruits & Veggies,Organic Fruits,Cumbum,876,61.32
OD3746,Haseena,Beverages,Health Drinks,Cumbum,2083,437.43
OD3747,Sudeep,Fruits & Veggies,Organic Vegetables,Perambalur,1200,540
OD3748,Suresh,Beverages,Health Drinks,Viluppuram,526,168.32
OD3749,Alan,Snacks,Noodles,Tenkasi,1137,341.1
OD3750,Hafiz,Fruits & Veggies,Organic Vegetables,Chennai,1410,70.5
OD3751,Sharon,Snacks,Noodles,Theni,877,149.09
OD3752,Verma,Snacks,Chocolates,Kanyakumari,2031,345.27
OD3753,Roshan,Snacks,Cookies,Salem,952,218.96
OD3754,Verma,Beverages,Health Drinks,Chennai,1584,269.28
OD3755,Esther,Beverages,Health Drinks,Dharmapuri,1694,575.96
OD3756,Esther,Bakery,Breads & Buns,Karur,1171,210.78
OD3757,Sheeba,Oil & Masala,Spices,Bodi,2053,143.71
OD3758,Ridhesh,Oil & Masala,Spices,Krishnagiri,1768,159.12
OD3759,Ram,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,1113,200.34
OD3760,Shree,Fruits & Veggies,Organic Fruits,Bodi,881,237.87
OD3761,Sharon,"Eggs, Meat & Fish",Chicken,Trichy,708,254.88
OD3762,Surya,Bakery,Biscuits,Dindigul,2234,714.88
OD3763,Peer,Oil & Masala,Edible Oil & Ghee,Pudukottai,1763,264.45
OD3764,Esther,Oil & Masala,Edible Oil & Ghee,Pudukottai,2036,834.76
OD3765,Akash,"Eggs, Meat & Fish",Fish,Madurai,2457,466.83
OD3766,Ram,Bakery,Cakes,Coimbatore,2031,264.03
OD3767,Peer,Food Grains,Atta & Flour,Ramanadhapuram,1998,319.68
OD3768,Sharon,Oil & Masala,Masalas,Chennai,602,252.84
OD3769,Muneer,"Eggs, Meat & Fish",Fish,Ramanadhapuram,2301,667.29
OD3770,Peer,Fruits & Veggies,Fresh Fruits,Kanyakumari,856,299.6
OD3771,Anu,Oil & Masala,Spices,Perambalur,2298,528.54
OD3772,Rumaiza,Oil & Masala,Edible Oil & Ghee,Viluppuram,1134,498.96
OD3773,Ridhesh,Snacks,Noodles,Tenkasi,1771,531.3
OD3774,Akash,"Eggs, Meat & Fish",Mutton,Kanyakumari,1561,156.1
OD3775,Shah,Food Grains,Atta & Flour,Coimbatore,1593,334.53
OD3776,Jackson,"Eggs, Meat & Fish",Eggs,Theni,570,62.7
OD3777,Surya,Snacks,Noodles,Bodi,1354,189.56
OD3778,Sabeela,Fruits & Veggies,Fresh Vegetables,Theni,1601,640.4
OD3779,Ganesh,Snacks,Noodles,Perambalur,1799,161.91
OD3780,Sudha,"Eggs, Meat & Fish",Chicken,Tenkasi,660,184.8
OD3781,Shah,Fruits & Veggies,Organic Vegetables,Tirunelveli,748,291.72
OD3782,Hafiz,Fruits & Veggies,Organic Vegetables,Tenkasi,1404,336.96
OD3783,Suresh,Snacks,Cookies,Theni,907,299.31
OD3784,Arvind,Oil & Masala,Masalas,Pudukottai,667,173.42
OD3785,Veronica,Beverages,Soft Drinks,Tirunelveli,806,88.66
OD3786,Sudeep,Oil & Masala,Masalas,Coimbatore,576,230.4
OD3787,Akash,Bakery,Biscuits,Virudhunagar,1353,595.32
OD3788,Yusuf,Food Grains,Rice,Virudhunagar,1775,514.75
OD3789,Vinne,Food Grains,Organic Staples,Vellore,2480,818.4
OD3790,Yusuf,Bakery,Breads & Buns,Salem,1930,559.7
OD3791,Shree,Fruits & Veggies,Fresh Vegetables,Karur,1288,386.4
OD3792,Rumaiza,Food Grains,Atta & Flour,Tirunelveli,686,171.5
OD3793,Surya,Food Grains,Atta & Flour,Tenkasi,2301,437.19
OD3794,Muneer,Bakery,Breads & Buns,Namakkal,799,247.69
OD3795,James,Fruits & Veggies,Organic Fruits,Theni,1173,164.22
OD3796,Shree,Snacks,Noodles,Ooty,2469,962.91
OD3797,Ridhesh,Oil & Masala,Edible Oil & Ghee,Viluppuram,719,294.79
OD3798,James,"Eggs, Meat & Fish",Mutton,Bodi,2153,452.13
OD3799,Sharon,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,919,385.98
OD3800,Shah,Bakery,Cakes,Pudukottai,1394,627.3
OD3801,Hussain,Oil & Masala,Masalas,Perambalur,2464,221.76
OD3802,Aditi,Snacks,Chocolates,Dharmapuri,2174,826.12
OD3803,Akash,Food Grains,Rice,Viluppuram,1958,489.5
OD3804,Akash,Food Grains,Rice,Virudhunagar,2103,946.35
OD3805,Ramesh,Bakery,Biscuits,Tenkasi,1050,252
OD3806,Vinne,Food Grains,Organic Staples,Dindigul,836,108.68
OD3807,Ridhesh,Food Grains,Atta & Flour,Dharmapuri,1960,764.4
OD3808,Anu,Oil & Masala,Masalas,Theni,2484,819.72
OD3809,Ganesh,Snacks,Chocolates,Perambalur,636,216.24
OD3810,Suresh,"Eggs, Meat & Fish",Fish,Cumbum,1823,492.21
OD3811,Ganesh,Snacks,Noodles,Chennai,2227,178.16
OD3812,Sundar,Oil & Masala,Edible Oil & Ghee,Tenkasi,2136,469.92
OD3813,Vinne,Food Grains,Organic Staples,Kanyakumari,1390,208.5
OD3814,Komal,Beverages,Health Drinks,Tenkasi,1776,621.6
OD3815,Suresh,Beverages,Health Drinks,Tenkasi,513,97.47
OD3816,Harish,Fruits & Veggies,Fresh Vegetables,Virudhunagar,1486,653.84
OD3817,Roshan,Food Grains,Atta & Flour,Pudukottai,2428,631.28
OD3818,Alan,Food Grains,Rice,Ramanadhapuram,1319,171.47
OD3819,Ravi,Fruits & Veggies,Organic Fruits,Kanyakumari,1716,652.08
OD3820,Sudeep,Oil & Masala,Spices,Namakkal,906,371.46
OD3821,Sharon,"Eggs, Meat & Fish",Eggs,Cumbum,741,74.1
OD3822,Yusuf,Snacks,Cookies,Madurai,876,175.2
OD3823,Esther,Beverages,Health Drinks,Virudhunagar,2253,743.49
OD3824,Ramesh,"Eggs, Meat & Fish",Mutton,Cumbum,1957,117.42
OD3825,Vinne,Snacks,Cookies,Pudukottai,1720,326.8
OD3826,Verma,"Eggs, Meat & Fish",Mutton,Chennai,639,89.46
OD3827,Jackson,Food Grains,Organic Staples,Ooty,2375,380
OD3828,Shree,Bakery,Cakes,Coimbatore,1405,365.3
OD3829,Shah,Food Grains,Rice,Karur,833,324.87
OD3830,Aditi,Fruits & Veggies,Fresh Vegetables,Trichy,1265,366.85
OD3831,Willams,Fruits & Veggies,Fresh Fruits,Coimbatore,1031,175.27
OD3832,Amrish,Oil & Masala,Spices,Vellore,2375,498.75
OD3833,Sheeba,Bakery,Biscuits,Theni,1741,295.97
OD3834,Arutra,"Eggs, Meat & Fish",Eggs,Cumbum,796,294.52
OD3835,Hussain,Beverages,Soft Drinks,Namakkal,2041,326.56
OD3836,Shah,Bakery,Breads & Buns,Cumbum,2101,399.19
OD3837,Veena,Oil & Masala,Masalas,Salem,688,123.84
OD3838,Roshan,Beverages,Health Drinks,Pudukottai,2162,475.64
OD3839,Suresh,Fruits & Veggies,Organic Vegetables,Chennai,963,327.42
OD3840,Rumaiza,Food Grains,Organic Staples,Tirunelveli,1558,358.34
OD3841,Krithika,Beverages,Health Drinks,Dharmapuri,2080,852.8
OD3842,Anu,Snacks,Cookies,Ramanadhapuram,902,135.3
OD3843,Alan,Beverages,Soft Drinks,Trichy,551,82.65
OD3844,Willams,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,533,154.57
OD3845,Vinne,Fruits & Veggies,Fresh Fruits,Virudhunagar,1320,541.2
OD3846,Jackson,Oil & Masala,Spices,Kanyakumari,2324,999.32
OD3847,Vidya,Beverages,Soft Drinks,Coimbatore,894,330.78
OD3848,Amrish,"Eggs, Meat & Fish",Eggs,Dharmapuri,2027,445.94
OD3849,Yusuf,Oil & Masala,Spices,Pudukottai,1159,208.62
OD3850,Haseena,Snacks,Chocolates,Tenkasi,1988,675.92
OD3851,Veronica,Fruits & Veggies,Fresh Vegetables,Tenkasi,1616,581.76
OD3852,Vince,Snacks,Chocolates,Kanyakumari,1494,134.46
OD3853,Vinne,Fruits & Veggies,Fresh Fruits,Dindigul,2337,560.88
OD3854,Roshan,Food Grains,Rice,Pudukottai,2377,641.79
OD3855,Sheeba,Beverages,Health Drinks,Nagercoil,2439,975.6
OD3856,Aditi,Oil & Masala,Edible Oil & Ghee,Kanyakumari,836,250.8
OD3857,Arutra,Snacks,Noodles,Salem,1839,239.07
OD3858,Shah,Food Grains,Organic Staples,Dindigul,1099,208.81
OD3859,Willams,Beverages,Health Drinks,Salem,1113,333.9
OD3860,Adavan,Food Grains,Atta & Flour,Viluppuram,823,98.76
OD3861,Rumaiza,Food Grains,Organic Staples,Coimbatore,1608,369.84
OD3862,Surya,Snacks,Cookies,Chennai,1689,202.68
OD3863,Suresh,Fruits & Veggies,Organic Fruits,Krishnagiri,2031,385.89
OD3864,Muneer,Fruits & Veggies,Fresh Fruits,Chennai,774,317.34
OD3865,Sheeba,"Eggs, Meat & Fish",Eggs,Theni,747,52.29
OD3866,Sharon,Bakery,Biscuits,Ramanadhapuram,1489,134.01
OD3867,James,Bakery,Breads & Buns,Ramanadhapuram,1331,399.3
OD3868,Jackson,"Eggs, Meat & Fish",Eggs,Namakkal,799,119.85
OD3869,Malik,Snacks,Noodles,Vellore,1361,340.25
OD3870,Muneer,Oil & Masala,Spices,Tenkasi,504,55.44
OD3871,Ganesh,Snacks,Cookies,Namakkal,707,289.87
OD3872,Amy,Bakery,Biscuits,Viluppuram,2007,863.01
OD3873,Verma,"Eggs, Meat & Fish",Fish,Tirunelveli,878,149.26
OD3874,Shree,Snacks,Chocolates,Dindigul,1034,237.82
OD3875,Yadav,Bakery,Biscuits,Viluppuram,1482,666.9
OD3876,Hafiz,"Eggs, Meat & Fish",Eggs,Tenkasi,2346,563.04
OD3877,Arutra,Food Grains,Organic Staples,Cumbum,832,41.6
OD3878,Willams,Oil & Masala,Spices,Pudukottai,2471,271.81
OD3879,Alan,Oil & Masala,Edible Oil & Ghee,Madurai,2112,950.4
OD3880,Ganesh,Food Grains,Dals & Pulses,Tenkasi,1706,528.86
OD3881,Jackson,Fruits & Veggies,Fresh Vegetables,Nagercoil,2174,391.32
OD3882,Ridhesh,Food Grains,Rice,Salem,2282,296.66
OD3883,Akash,Bakery,Biscuits,Dharmapuri,996,249
OD3884,Ram,Snacks,Cookies,Karur,2187,196.83
OD3885,Krithika,Food Grains,Organic Staples,Salem,1262,492.18
OD3886,Ridhesh,Beverages,Soft Drinks,Theni,870,95.7
OD3887,Harish,Snacks,Chocolates,Madurai,1588,285.84
OD3888,Hafiz,"Eggs, Meat & Fish",Mutton,Dindigul,618,265.74
OD3889,Sudha,Snacks,Noodles,Coimbatore,672,275.52
OD3890,Yusuf,Snacks,Chocolates,Theni,2229,445.8
OD3891,Arvind,Bakery,Biscuits,Virudhunagar,994,347.9
OD3892,Vidya,Food Grains,Rice,Coimbatore,558,172.98
OD3893,Alan,Food Grains,Organic Staples,Karur,1736,590.24
OD3894,Krithika,Fruits & Veggies,Organic Vegetables,Coimbatore,797,191.28
OD3895,Yadav,Snacks,Noodles,Viluppuram,865,138.4
OD3896,Vince,Fruits & Veggies,Organic Fruits,Namakkal,1415,283
OD3897,Yadav,Snacks,Chocolates,Virudhunagar,1803,613.02
OD3898,Ramesh,Bakery,Cakes,Dindigul,1809,687.42
OD3899,Malik,Bakery,Biscuits,Karur,2484,943.92
OD3900,Rumaiza,Food Grains,Organic Staples,Namakkal,2431,704.99
OD3901,Haseena,Snacks,Chocolates,Chennai,737,316.91
OD3902,Komal,Fruits & Veggies,Organic Fruits,Dharmapuri,703,161.69
OD3903,Yadav,"Eggs, Meat & Fish",Fish,Kanyakumari,2282,958.44
OD3904,Suresh,Beverages,Health Drinks,Cumbum,972,408.24
OD3905,Jonas,Oil & Masala,Spices,Chennai,1495,508.3
OD3906,Mathew,"Eggs, Meat & Fish",Mutton,Krishnagiri,529,100.51
OD3907,Vidya,"Eggs, Meat & Fish",Eggs,Coimbatore,1198,275.54
OD3908,Arvind,Oil & Masala,Masalas,Nagercoil,1431,372.06
OD3909,Adavan,Bakery,Biscuits,Dharmapuri,747,74.7
OD3910,Shree,Snacks,Chocolates,Ooty,2481,669.87
OD3911,Suresh,Snacks,Noodles,Namakkal,624,56.16
OD3912,Krithika,Fruits & Veggies,Fresh Vegetables,Ooty,2444,855.4
